e1,e2,e3,e4,e5,e6,x,y,z,roll,pitch,yaw
0.09946289261647479,0.0629148301967124,0.06544810259037637,0.09751600871327992,0.07934822682445652,0.08267858322417332,-0.1384703979879341,-0.01311005817657529,0.06681957096209222,-0.0021853425863828293,-0.008851911483134864,0.010372486068547914
0.12505270521742906,0.1930970041618364,0.17215667309953586,0.1431177368357277,0.18381259128239136,0.146022547436105,0.22550305101015228,0.15168780341003135,0.10942390065343535,-0.0052672817015517225,-0.020772769526648072,-0.009975993399509928
0.12484790388563849,0.17273168710145947,0.12345804175297392,0.1631306530245642,0.192475938088835,0.10345025299128918,0.02220075849921449,0.3448141938323312,0.05905232187615923,0.0007250309930568728,-0.006696243849166012,0.01684799799083265
0.07745130428073022,0.06875644376422485,0.07226289454185941,0.0765588653222602,0.06906576951421162,0.07082016945547587,-0.029708491534786774,-0.010151353551421216,0.07223840737443167,-0.006654363497350435,0.01733254669693265,0.023923138006273607
0.09288951718281069,0.09279724279826185,0.0944063409027307,0.09308393167093387,0.09129582905269173,0.09038030982669809,-8.499044694293412e-05,-0.0003270118906512076,0.09320184015642077,-0.004400605566853555,0.012924266078023078,0.021693707568375672
0.1307141925426819,0.047648895279839176,0.0666540208471984,0.11683507215644351,0.07215050137200407,0.10407755746848879,-0.27457493438438596,-0.11476769856046543,0.019401516881473152,-0.0019465083947522175,-0.008219611931284829,0.007518824398469874
0.12540947820381543,0.15197744570734284,0.1112464858424177,0.15629682021623914,0.17085432001453493,0.10160216627567809,-0.03910113313545832,0.26869212598756104,0.08305678911318864,0.0022979399117937192,-0.016151192835732422,-0.022797361939546654
0.13813517113206386,0.17368238156766824,0.15345277482454311,0.15938770199706276,0.18206019457309508,0.13835229449017716,0.07117195010260419,0.1669810742739179,0.1358096028697317,-0.011181251187978889,-0.012205278060810978,0.025198874206354614
0.09186938710335135,0.07829030709229978,0.05749245587954799,0.10287365442402152,0.09708155879110647,0.06722339092404983,-0.11903557451880026,0.11011048628154402,0.06262515736624887,0.01508531886799499,-0.010191410533080753,-0.015901151242197528
0.1386087628524002,0.12717188171424232,0.1599600070342726,0.11024086545770362,0.10182230305380913,0.1608654407989345,0.08080997477349589,-0.22675264305498555,0.0917149963326701,0.00812773945279373,0.01123331327628992,0.02361832994203307
0.11968945331015968,0.15760466899720282,0.1114872595678933,0.16190525468017292,0.1749009249152753,0.08826118407036054,-0.032741330729771256,0.32949987027828803,0.05421818600510929,-0.017368671176414628,0.015404155551543026,-0.02391963721635028
0.09310923957153439,0.034042084028541586,0.07306742293822843,0.06125386309436254,0.024271377781750814,0.09487577171874928,-0.09743938285205672,-0.24090401079731263,0.008084664020379875,0.006300956692051376,0.018192291061499857,0.00695869547499674
0.1707459101248895,0.13324535535421345,0.15037403150716544,0.15802911806615072,0.13519618488387952,0.16289391721324342,-0.105273532021124,-0.11121250791929066,0.13657243223268842,-0.004505117997956017,0.010334706793554976,0.0226928086901261
0.05514400640934547,0.11793727240863017,0.07078188199807,0.09517882950930856,0.12541902257015713,0.040110426613560124,0.07694053315674759,0.3038604461147986,0.004687393758685545,-0.00906384229423526,0.0025621855039231548,-0.02062442800504152
0.06794545591379575,0.13530187601194654,0.12755551104430185,0.07454072351487961,0.11252076103563668,0.10012569289168627,0.2538988240406796,0.04788011662004393,0.052234254434588526,-0.007178950541935688,-0.004486080591883749,-0.017971638694725626
0.12347576232750646,0.16596696951449086,0.16493462905982081,0.12660575260777485,0.15249399311424183,0.14588852514134654,0.18245140610971983,0.021179384263402268,0.12383220127495788,0.0005883251673902861,-0.0053818357293068655,0.025483127332188247
0.17468623590233434,0.179909446436596,0.16791299607331778,0.17798465162235977,0.17966683725128108,0.1656933711369506,-0.01391032158254979,0.061627308727079055,0.17306833093045068,0.015940794727133372,0.010478433056182445,-0.01423127297683663
0.1971975651644272,0.10960005537272222,0.12546297864132439,0.18810016595862977,0.13612263637931787,0.15943883962955763,-0.3453352089873485,-0.09405580882820708,0.05898336686472779,-0.015484336130185388,0.018395470637115684,0.015697957735729143
0.1664337864414852,0.07157210375650613,0.11609139736911711,0.12774324858003705,0.0769559767222705,0.15831920786933318,-0.22921033283353495,-0.3024989501908942,0.006561780187773288,0.013549841430479596,-0.015290921828184964,0.019040625339454924
0.04374690935980263,0.1306436418888035,0.11780223623524577,0.05430257270867356,0.10795385449357997,0.08324419066484678,0.3130058129907148,0.08772868401576123,0.004583576911536313,0.009367053792550303,-0.017660901581109043,0.014083379424135237
0.12296919692597452,0.12178906149903845,0.09832975821576118,0.14085633284686383,0.13682477841936214,0.09521613650425653,-0.09827729526221973,0.15474735161246395,0.09548866702028319,-0.0008524420528872713,0.018744563114401987,0.0005054346955306615
0.1259626658186248,0.15200723135035143,0.136917094047322,0.13988018690483128,0.15385505793955978,0.1237224103339245,0.05068194124732811,0.11336772428782421,0.1289172319271577,-0.00465921131805794,0.004581548510539475,0.011143510645855418
0.08053548094801055,0.14908388511280302,0.15626859714460284,0.07357124699686679,0.11279229117465117,0.12672574254681013,0.3237427928463446,-0.05196802981244636,0.03404429464935838,0.002675789191544136,0.005057525276336851,0.0012241516296185653
0.07511603094708907,0.03362331287153064,0.04305224319196144,0.06649370512233121,0.045668447813814184,0.06451037718020713,-0.12478441299177889,-0.0621349731000736,0.0393319660742892,0.006102359966587614,-0.012177237410957992,-0.007212867629170392
0.10975056397399363,0.14646978494813645,0.09247028540815416,0.14753616493311494,0.1676847245654256,0.07389233280399332,-0.040462571395109115,0.3514309967958003,0.026808842824531682,0.008728972247352782,0.019199215169842326,0.01620884738376205
0.06853912617039837,0.10271981449887824,0.05931313784917902,0.10403465232586129,0.11999727320226039,0.0425029507513921,-0.0224059224753278,0.2749297036992117,0.02231841849702096,-0.005070167548168369,3.171442520837836e-05,-0.01523151544737892
0.04309639563780032,0.06300388502208887,0.07740990476127241,0.035100897351520555,0.0429852726241684,0.06653716034076318,0.11997700841286912,-0.08045664467827796,0.03808957598391364,-0.01097689835982353,0.01180628874630588,-0.00865508349608896
0.1655552136313484,0.1860836969658105,0.1787028843271945,0.16961031510323954,0.18421619985652538,0.1738393174802385,0.07279921136087836,0.04465197821056771,0.1728938381806509,0.003446399404430849,-0.016898279383488986,-0.010799210901827443
0.13315041337399958,0.06652234682922409,0.051327938371958814,0.14297584196810587,0.10590557190115402,0.08225997237625238,-0.33213794479555936,0.08710180181289479,0.002541113515059235,0.008970923756063124,0.001297677334707162,-0.01137884067204272
0.08687868546767763,0.12030212766398041,0.10836729898873942,0.094564729438528,0.11709545566769741,0.09782501890544104,0.10320054349813518,0.07219931092481774,0.09314297798277316,0.004395496338746649,-0.018391871340774413,-0.002636924533187401
0.17336452260342672,0.1564505877459128,0.1891572714649088,0.14418824855545986,0.13775548581169583,0.19706490383877528,0.06616749922852544,-0.2389360636054537,0.1247014206162866,0.01119749635607783,-0.014902375414800167,0.025656456547871496
0.10075895387906553,0.09223281749554868,0.07205976569934103,0.12003766473060007,0.11509853175065732,0.07562581718905503,-0.11702215213201422,0.14034083673261982,0.07117540066722004,-0.011600585320906066,-0.005125561332986731,-0.00016065966187640108
0.11059680747138168,0.16378714958055862,0.13329680640921848,0.1293692458896809,0.16316722339555856,0.11388142084120256,0.1294628095206622,0.192583518557422,0.0975469952696118,0.015570239138792592,-0.014362511506716451,0.0009387700024671302
0.11731603010761005,0.11009348692873022,0.10733235592938961,0.11466335427588514,0.11308349566320142,0.11536536922001295,-0.02865314342351405,-0.0029245607914662464,0.11329047379009222,0.01334403858501072,-0.012319367459070626,-0.022590306363405976
0.0867965139265251,0.08005642236848132,0.09209727187640171,0.08109056225301514,0.07325029417942197,0.09323943898942844,0.006914101353866942,-0.07005035890721845,0.08127021700363307,-0.008923975679601327,0.01204203095749408,-0.019966866004749423
0.02300041911329509,0.010984946947016128,0.028993712318117093,0.007120623712570828,0.0012377860663319584,0.035182582888786396,0.018697041408021087,-0.10748369333822533,0.00743950345261517,0.004681892297816185,-0.002809496615903927,-0.0007097720828100609
0.01477893738330982,0.04586325835377758,0.0293320608770552,0.02296789134119559,0.04384485781894476,0.019680110636086545,0.07259701096141441,0.08184495559851718,0.019379620081625273,0.012322681602659716,-0.013298933210879419,-0.004480441500632453
0.12825331338262624,0.12084878076753747,0.1423627379747021,0.1160739614987405,0.11196551563500134,0.14653533280070252,0.043583924998926715,-0.13254263497606694,0.11463437145143783,-0.012655107297731763,-0.008304452571109639,-0.009152770743192002
0.1305373824651015,0.1662510277030258,0.16394570309351642,0.13230862914641817,0.15259550098039287,0.14673546354972178,0.150590013046005,0.020556732053989113,0.1337137930390202,0.003695633936634348,0.00540265490296238,0.017954039444118348
0.13813949292249195,0.0972266732050111,0.1022063788841393,0.13377224247961406,0.11397766088761951,0.12390809237117095,-0.15288154741400556,-0.035960303666172255,0.10102341503575231,0.00328544399212783,-0.016612667534433957,-0.005914196383924435
0.056450694990607286,0.13241981543617687,0.10040552329834451,0.07982471283078107,0.12498101834467057,0.06902012588053386,0.20257205775069703,0.2034552535551541,0.029250810033257735,0.011011766223000069,-0.007684117585124469,0.0061473136181822334
